-3.4715924e-02,1.1094730e+01,1.5298948e+00,-3.8367084e-01,9.6398040e+00,1.7594390e+00,1.6405073e-01,-1.2996227e-01,-1.5765913e-01,3.4895490e-01,1.4549265e+00,-2.2954409e-01,-2.1617720e+01,1.4320867e+01,1.6736155e+01,2.7558434e-01,-5.7822260e-01,-7.0581000e-01,3.0256245e-01
-5.0397944e-01,9.7599630e+00,1.3766660e+00,-3.8367084e-01,9.6908300e+00,1.4526819e+00,2.6738137e-01,-3.1957930e-02,-1.3848438e-02,-1.2030864e-01,6.9132574e-02,-7.6015905e-02,-2.1105305e+01,1.4602476e+01,1.7807598e+01,2.7873823e-01,-5.9011540e-01,-6.9735456e-01,2.9625228e-01
-2.7653030e-01,9.6558150e+00,5.4348380e-01,-3.4850597e-01,9.7364700e+00,1.1167455e+00,3.4834146e-01,-3.1957930e-02,6.1785337e-02,7.1975686e-02,-8.0654670e-02,-5.7326170e-01,-2.1151848e+01,1.5468188e+01,1.7286370e+01,2.8196806e-01,-6.0294986e-01,-6.8689466e-01,2.9175553e-01
-3.0526072e-01,9.8473520e+00,1.0654198e-01,-2.8086978e-01,9.7779200e+00,6.9476740e-01,3.5366780e-01,-6.1785337e-02,4.9002163e-02,-2.4390930e-02,6.9431850e-02,-5.8822540e-01,-2.0331987e+01,1.5725422e+01,1.6543411e+01,2.8437388e-01,-6.1944010e-01,-6.7348695e-01,2.8607842e-01
-1.5921440e-01,9.5037830e+00,-1.4963761e-01,-2.2685061e-01,9.8003650e+00,2.6336220e-01,4.0053943e-01,-1.1930962e-01,1.1717909e-02,6.7636200e-02,-2.9658175e-01,-4.1299978e-01,-2.0343662e+01,1.4921509e+01,1.6277576e+01,2.8618000e-01,-6.3613550e-01,-6.6008910e-01,2.7877426e-01
-1.1971008e-03,9.2511950e+00,-4.1419690e-01,-2.0605098e-01,9.8021610e+00,-2.1009120e-01,4.2610577e-01,-1.2357067e-01,1.7044231e-02,2.0485388e-01,-5.5096567e-01,-2.0410569e-01,-1.9739460e+01,1.6587246e+01,1.5759208e+01,2.8809506e-01,-6.5399600e-01,-6.4591897e-01,2.6847544e-01
-2.4899697e-01,9.5097690e+00,-7.6375030e-01,-2.2191256e-01,9.7909380e+00,-5.0667290e-01,1.4274544e-01,-5.8589544e-02,8.5221160e-03,-2.7084406e-02,-2.8116906e-01,-2.5707740e-01,-1.9557474e+01,1.7123169e+01,1.4807095e+01,2.8902850e-01,-6.6505224e-01,-6.3759150e-01,2.6008700e-01
3.8666360e-01,9.6917290e+00,-6.9551560e-01,-4.8632223e-02,9.7892920e+00,-5.8119243e-01,4.4741105e-02,1.5978967e-01,1.9068234e-01,4.3529580e-01,-9.7563720e-02,-1.1432313e-01,-1.9196709e+01,1.8381771e+01,1.4684441e+01,2.8698564e-01,-6.6877985e-01,-6.3159406e-01,2.6732275e-01
6.3685760e-01,9.4618850e+00,-4.8003745e-01,1.1043255e-01,9.7879460e+00,-5.9346277e-01,-3.1957930e-02,1.1717909e-01,4.7936898e-02,5.2642510e-01,-3.2606035e-01,1.1342531e-01,-1.8804453e+01,1.8490606e+01,1.4634456e+01,2.8642762e-01,-6.6948480e-01,-6.2705150e-01,2.7668715e-01
5.0158525e-01,9.6965170e+00,-6.7755910e-01,1.6026187e-01,9.7842045e+00,-6.4164600e-01,8.9482210e-02,2.2370553e-02,-7.0307456e-02,3.4132338e-01,-8.7687634e-02,-3.5913024e-02,-1.9298561e+01,1.7789497e+01,1.4447188e+01,2.8768718e-01,-6.7077870e-01,-6.2374413e-01,2.7970576e-01
