4.9799395e-01,9.4547020e+00,1.3694834e+00,4.6941316e-01,9.7007065e+00,1.3582605e+00,-2.0306604e-02,-2.9993850e-02,-1.0719223e-02,2.8580783e-02,-2.4600422e-01,1.1222821e-02,-4.5856600e+00,4.3328600e+00,5.8489623e+00,5.7970303e-01,-3.0771732e-01,-3.2112452e-01,6.8273985e-01
3.3877954e-01,9.5145580e+00,1.3096284e+00,4.3544543e-01,9.7010060e+00,1.3670892e+00,-8.5886940e-03,2.4334634e-02,-4.1611890e-02,-9.6665900e-02,-1.8644845e-01,-5.7460840e-02,-3.4960105e+00,4.8745503e+00,5.7844840e+00,5.7982510e-01,-3.0675253e-01,-3.2268915e-01,6.8233240e-01
3.6391866e-01,9.5600470e+00,1.3168110e+00,3.8636430e-01,9.7051950e+00,1.3527240e+00,2.6565032e-02,1.0422946e-01,-1.9241339e-02,-2.2445641e-02,-1.4514847e-01,-3.5913024e-02,-4.0250390e+00,4.9119160e+00,5.7091107e+00,5.8227720e-01,-3.0327797e-01,-3.2155910e-01,6.8233100e-01
4.6806642e-01,9.4247750e+00,1.4006080e+00,4.0327334e-01,9.7086370e+00,1.3217490e+00,4.4674527e-02,1.1168632e-01,6.8110350e-02,6.4793080e-02,-2.8386253e-01,7.8859020e-02,-4.7857113e+00,5.1033110e+00,6.1288123e+00,5.8494140e-01,-3.0074880e-01,-3.1632698e-01,6.8361610e-01
5.6622870e-01,9.4140010e+00,1.3299791e+00,4.6208093e-01,9.7038490e+00,1.3380594e+00,-3.2024510e-02,9.4209320e-03,3.0826090e-02,1.0414778e-01,-2.8984803e-01,-8.0804300e-03,-4.5071520e+00,4.9146013e+00,6.3799570e+00,5.8419526e-01,-3.0081117e-01,-3.1281713e-01,6.8583820e-01
4.6208093e-01,9.5540620e+00,1.3587095e+00,4.8512512e-01,9.6993600e+00,1.3621511e+00,-1.0719223e-02,1.0486197e-02,2.1238709e-02,-2.3044191e-02,-1.4529811e-01,-3.4416649e-03,-4.4440074e+00,4.8280163e+00,5.4128513e+00,5.8301413e-01,-3.0106252e-01,-3.1231353e-01,6.8696153e-01
4.8243165e-01,9.5049810e+00,1.4065934e+00,4.8168346e-01,9.6998090e+00,1.3600562e+00,2.2303974e-02,2.0073576e-02,-8.5886940e-03,7.4818800e-04,-1.9482817e-01,4.6537295e-02,-4.6991367e+00,4.9114366e+00,5.8009720e+00,5.8341944e-01,-3.0045345e-01,-3.1176683e-01,6.8713250e-01
4.5370123e-01,9.4942060e+00,1.3263878e+00,4.7465047e-01,9.7038490e+00,1.3332710e+00,2.9760825e-02,2.3269370e-02,-5.3929010e-03,-2.0949265e-02,-2.0964229e-01,-6.8833297e-03,-4.7803110e+00,4.4477640e+00,5.8193855e+00,5.8477056e-01,-3.0010644e-01,-3.1093165e-01,6.8651380e-01
5.5186350e-01,9.5277250e+00,1.3060371e+00,4.7599724e-01,9.7071410e+00,1.3087305e+00,3.1891353e-02,1.9008312e-02,9.5208010e-03,7.5866270e-02,-1.7941550e-01,-2.6934769e-03,-3.8809931e+00,4.2234870e+00,5.5865192e+00,5.8600575e-01,-2.9978052e-01,-3.0961233e-01,6.8619895e-01
4.4173020e-01,9.5097690e+00,1.2437878e+00,4.8093528e-01,9.7090860e+00,1.2930186e+00,1.1651330e-02,2.2204105e-02,6.3250074e-03,-3.9205052e-02,-1.9931729e-01,-4.9230773e-02,-3.2932286e+00,5.3660240e+00,5.0047517e+00,5.8665980e-01,-2.9983866e-01,-3.0879724e-01,6.8598210e-01
4.2497080e-01,9.5744120e+00,1.1935096e+00,4.5609543e-01,9.7125280e+00,1.2759598e+00,1.9108180e-02,7.6532595e-02,-2.4567660e-02,-3.1124622e-02,-1.3811551e-01,-8.2450320e-02,-3.9825604e+00,5.1766970e+00,5.7726703e+00,5.8846690e-01,-2.9773730e-01,-3.0752528e-01,6.8592095e-01
4.5250413e-01,9.5097690e+00,1.2354081e+00,4.2975920e-01,9.7182140e+00,1.2410944e+00,3.0826090e-02,7.7597860e-02,-7.5234300e-03,2.2744916e-02,-2.0844519e-01,-5.6862290e-03,-4.0072300e+00,5.2722173e+00,5.0181165e+00,5.9127337e-01,-2.9515308e-01,-3.0520412e-01,6.8566096e-01
4.8961425e-01,9.4750530e+00,1.3060371e+00,4.3200377e-01,9.7168670e+00,1.2512697e+00,-1.8176075e-02,2.2204105e-02,2.0639498e-03,5.7610480e-02,-2.4181437e-01,5.4767363e-02,-4.0926714e+00,5.3521770e+00,4.6318755e+00,5.9158380e-01,-2.9364932e-01,-3.0363643e-01,6.8673400e-01
4.2497080e-01,9.5181480e+00,1.2258313e+00,4.3335050e-01,9.7167180e+00,1.2517185e+00,3.1292143e-03,-7.6232986e-03,3.1292143e-03,-8.3797060e-03,-1.9856910e-01,-2.5887307e-02,-5.2133536e+00,4.8217140e+00,4.7416906e+00,5.9154550e-01,-2.9368680e-01,-3.0360207e-01,6.8676627e-01
4.9200845e-01,9.5109660e+00,1.2617443e+00,4.2916065e-01,9.7177660e+00,1.2449849e+00,2.0173445e-02,2.1138841e-02,-1.6045546e-02,6.2847790e-02,-2.0679916e-01,1.6759412e-02,-4.1975636e+00,5.0467840e+00,5.3143754e+00,5.9193840e-01,-2.9347193e-01,-3.0342785e-01,6.8659660e-01
4.2497080e-01,9.4918130e+00,1.2437878e+00,4.0222588e-01,9.7225540e+00,1.2164041e+00,4.0413470e-02,6.2251390e-03,-5.3329800e-02,2.2744916e-02,-2.3074119e-01,2.7383681e-02,-4.4104830e+00,4.6132960e+00,4.8039985e+00,5.9355974e-01,-2.9267860e-01,-3.0346897e-01,6.8551654e-01
3.5194764e-01,9.4738560e+00,1.1671734e+00,3.5808280e-01,9.7271930e+00,1.1926117e+00,9.9868540e-04,-4.4275050e-03,-3.5220306e-02,-6.1351420e-03,-2.5333646e-01,-2.5438393e-02,-3.8332220e+00,6.0202775e+00,4.9078460e+00,5.9508747e-01,-2.9165694e-01,-3.0460998e-01,6.8411990e-01
3.2680854e-01,9.5911720e+00,1.1492168e+00,3.3907880e-01,9.7267440e+00,1.2021885e+00,-1.8176075e-02,-5.4927696e-03,-1.1784487e-02,-1.2270284e-02,-1.3557167e-01,-5.2971713e-02,-4.5360727e+00,5.5902762e+00,4.6850650e+00,5.9495650e-01,-2.9107913e-01,-3.0559495e-01,6.8404060e-01
2.9328972e-01,9.5349080e+00,1.1432313e+00,3.3728316e-01,9.7264440e+00,1.2045827e+00,-2.0306604e-02,-1.2317119e-03,-4.3276367e-03,-4.3993454e-02,-1.9153613e-01,-6.1351420e-02,-4.0955190e+00,5.6256924e+00,4.9739320e+00,5.9490025e-01,-2.9098980e-01,-3.0570224e-01,6.8407970e-01
3.1842880e-01,9.5313170e+00,1.2449849e+00,3.3399114e-01,9.7258460e+00,1.2107179e+00,-1.7110810e-02,-3.3622407e-03,-1.3915016e-02,-1.5562311e-02,-1.9452890e-01,3.4267012e-02,-3.8684056e+00,4.9306510e+00,4.8860100e+00,5.9473650e-01,-2.9078460e-01,-3.0589935e-01,6.8422097e-01
3.3877954e-01,9.5432880e+00,1.2749124e+00,3.2875383e-01,9.7240505e+00,1.2259809e+00,-3.2623722e-03,-2.2537000e-02,-1.2849752e-02,1.0025719e-02,-1.8076223e-01,4.8931498e-02,-4.0221470e+00,5.6482580e+00,5.1377416e+00,5.9416336e-01,-2.9062366e-01,-3.0657896e-01,6.8448320e-01
3.8187516e-01,9.4726590e+00,1.3072342e+00,3.2351652e-01,9.7236010e+00,1.2306197e+00,-6.6579030e-05,-7.2604425e-02,-2.1371868e-02,5.8358666e-02,-2.5094226e-01,7.6614454e-02,-4.2417300e+00,6.8636823e+00,5.4294200e+00,5.9335910e-01,-2.9185310e-01,-3.0852357e-01,6.8378360e-01
2.9568392e-01,9.4810390e+00,1.2533646e+00,3.2291797e-01,9.7219550e+00,1.2443863e+00,-1.8176075e-02,-1.6315190e-01,-2.5632925e-02,-2.7234044e-02,-2.4091655e-01,8.9782560e-03,-4.3316210e+00,5.3729987e+00,5.2178135e+00,5.9082150e-01,-2.9577420e-01,-3.1355035e-01,6.8200725e-01
2.1188685e-01,9.5001930e+00,1.1719618e+00,3.0615854e-01,9.7212070e+00,1.2542624e+00,-7.5234300e-03,-1.1841080e-01,-2.5632925e-02,-9.4271690e-02,-2.2101474e-01,-8.2300685e-02,-3.5101318e+00,5.4579563e+00,5.2069883e+00,5.8859190e-01,-2.9934138e-01,-3.1918266e-01,6.7976220e-01
2.7892450e-01,9.4750530e+00,1.2210429e+00,2.8461072e-01,9.7200100e+00,1.2686276e+00,-2.9893983e-02,-1.1841080e-01,-4.0546626e-02,-5.6862290e-03,-2.4495676e-01,-4.7584757e-02,-4.5361800e+00,5.2810593e+00,5.5838740e+00,5.8653720e-01,-3.0213574e-01,-3.2441714e-01,6.7782120e-01
7.4220255e-02,9.5720190e+00,1.1671734e+00,2.5378537e-01,9.7201600e+00,1.2738650e+00,-1.1784487e-02,-6.6212840e-02,-2.8828718e-02,-1.7956513e-01,-1.4814124e-01,-1.0669161e-01,-3.5836058e+00,5.4429965e+00,6.2590094e+00,5.8566093e-01,-3.0339470e-01,-3.2819980e-01,6.7619360e-01
8.4994160e-02,9.6139170e+00,1.2294226e+00,1.9931729e-01,9.7209080e+00,1.2777555e+00,2.0639498e-03,8.3989440e-02,-4.8003480e-02,-1.1432313e-01,-1.0699089e-01,-4.8332950e-02,-3.3363023e+00,5.5307310e+00,6.0304885e+00,5.8687216e-01,-3.0071962e-01,-3.2903495e-01,6.7593265e-01
2.2385786e-01,9.6641950e+00,1.3623008e+00,1.5517420e-01,9.7259950e+00,1.2454338e+00,5.9588227e-02,8.3989440e-02,-1.7110810e-02,6.8683660e-02,-6.1800330e-02,1.1686697e-01,-4.4294662e+00,4.9112310e+00,5.8939986e+00,5.9018403e-01,-2.9695073e-01,-3.2664937e-01,6.7587240e-01
2.6096800e-01,9.3876650e+00,1.2006922e+00,1.8270752e-01,9.7376670e+00,1.1465234e+00,1.3096094e-01,-1.2949620e-02,2.7630296e-02,7.8260470e-02,-3.5000235e-01,5.4168813e-02,-4.0473810e+00,5.1580110e+00,6.0137550e+00,5.9356344e-01,-2.9869652e-01,-3.2333910e-01,6.7373204e-01
